sale_id,product_id,store_id,sale_date,quantity,unit_price,discount_pct,revenue,cost,profit,month,quarter,year,season
S00963,P0008,ST008,2022-07-26,3,122.64,0.0,367.92,111.87,256.05,July,Q3,2022,Summer
S00964,P0009,ST001,2022-01-02,7,18.74,10.0,131.18,57.05,74.13,January,Q1,2022,Winter
S00965,P0009,ST005,2022-06-15,10,18.74,10.0,187.4,81.5,105.9,June,Q2,2022,Summer
S00966,P0008,ST007,2021-09-23,9,110.38,10.0,993.42,335.61,657.81,September,Q3,2021,Autumn
S00967,P0008,ST002,2021-12-23,2,110.38,10.0,220.76,74.58,146.18,December,Q4,2021,Winter
S00968,P0007,ST008,2021-11-10,10,24.3,0.0,243.0,90.9,152.1,November,Q4,2021,Autumn
S00969,P0007,ST005,2022-04-25,4,24.3,0.0,97.2,36.36,60.84,April,Q2,2022,Spring
S00970,P0012,ST007,2021-12-30,3,56.25,0.0,168.75,60.63,108.12,December,Q4,2021,Winter
S00971,P0029,ST008,2021-11-15,12,117.95,20.0,1415.4,526.56,888.84,November,Q4,2021,Autumn
S00972,P0033,ST006,2021-11-29,1,36.28,0.0,36.28,14.58,21.7,November,Q4,2021,Autumn
S00973,P0029,ST002,2021-09-26,10,132.7,10.0,1327.0,438.8,888.2,September,Q3,2021,Autumn
S00974,P0008,ST003,2021-09-16,9,122.64,0.0,1103.76,335.61,768.15,September,Q3,2021,Autumn
S00975,P0033,ST002,2021-12-10,11,36.28,0.0,399.08,160.38,238.7,December,Q4,2021,Winter
S00976,P0013,ST005,2021-12-14,8,48.54,0.0,388.32,158.48,229.84,December,Q4,2021,Winter
S00977,P0019,ST003,2021-08-21,5,38.58,0.0,192.9,67.55,125.35,August,Q3,2021,Summer
S00978,P0007,ST006,2022-03-07,12,24.3,0.0,291.6,109.08,182.52,March,Q1,2022,Spring
S00979,P0016,ST001,2021-08-05,3,103.55,10.0,310.65,97.14,213.51,August,Q3,2021,Summer
S00980,P0011,ST003,2022-01-16,6,120.7,15.0,724.2,215.52,508.68,January,Q1,2022,Winter
S00981,P0003,ST005,2021-09-17,6,12.36,15.0,74.16,37.62,36.54,September,Q3,2021,Autumn
S00982,P0020,ST003,2021-09-28,7,25.37,0.0,177.59,74.97,102.62,September,Q3,2021,Autumn
S00983,P0017,ST008,2021-12-18,7,117.94,10.0,825.58,265.09,560.49,December,Q4,2021,Winter
S00984,P0016,ST008,2022-03-04,11,97.8,15.0,1075.8,356.18,719.62,March,Q1,2022,Spring
S00985,P0017,ST003,2021-09-27,3,117.94,10.0,353.82,113.61,240.21,September,Q3,2021,Autumn
S00986,P0003,ST001,2021-10-21,2,14.54,0.0,29.08,12.54,16.54,October,Q4,2021,Autumn
S00987,P0022,ST008,2022-05-19,11,54.97,0.0,604.67,151.47,453.2,May,Q2,2022,Spring
S00988,P0012,ST007,2022-01-31,10,56.25,0.0,562.5,202.1,360.4,January,Q1,2022,Winter
S00989,P0014,ST003,2022-04-05,8,70.64,0.0,565.12,234.96,330.16,April,Q2,2022,Spring
S00990,P0012,ST007,2022-03-14,1,56.25,0.0,56.25,20.21,36.04,March,Q1,2022,Spring
S00991,P0010,ST006,2021-08-07,12,77.25,15.0,927.0,337.08,589.92,August,Q3,2021,Summer
S00992,P0023,ST004,2022-07-09,6,120.49,5.0,722.94,211.38,511.56,July,Q3,2022,Summer
S00993,P0013,ST002,2022-03-10,11,43.69,10.0,480.59,217.91,262.68,March,Q1,2022,Spring
S00994,P0006,ST008,2022-01-25,11,77.6,10.0,853.6,362.23,491.37,January,Q1,2022,Winter
S00995,P0001,ST007,2021-10-16,9,12.91,15.0,116.19,54.0,62.19,October,Q4,2021,Autumn
S00996,P0014,ST001,2021-08-06,11,56.51,20.0,621.61,323.07,298.54,August,Q3,2021,Summer
S00997,P0001,ST008,2022-04-11,3,15.19,0.0,45.57,18.0,27.57,April,Q2,2022,Spring
S00998,P0019,ST008,2022-01-12,4,38.58,0.0,154.32,54.04,100.28,January,Q1,2022,Winter
S00999,P0015,ST005,2021-08-26,9,59.32,0.0,533.88,211.41,322.47,August,Q3,2021,Summer
S01000,P0031,ST007,2022-02-23,4,103.76,0.0,415.04,142.0,273.04,February,Q1,2022,Winter
S01001,P0028,ST008,2022-05-21,8,89.3,0.0,714.4,185.2,529.2,May,Q2,2022,Spring
S01002,P0024,ST008,2022-03-17,6,100.34,0.0,602.04,220.08,381.96,March,Q1,2022,Spring
S01003,P0018,ST008,2022-07-01,1,51.41,0.0,51.41,13.44,37.97,July,Q3,2022,Summer
S01004,P0002,ST007,2021-08-19,9,112.19,5.0,1009.71,288.63,721.08,August,Q3,2021,Summer
S01005,P0012,ST002,2022-06-06,10,53.44,5.0,534.4,202.1,332.3,June,Q2,2022,Summer
S01006,P0010,ST004,2022-07-02,11,90.88,0.0,999.68,308.99,690.69,July,Q3,2022,Summer
S01007,P0008,ST006,2022-02-03,1,104.24,15.0,104.24,37.29,66.95,February,Q1,2022,Winter
S01008,P0018,ST008,2022-01-17,9,46.27,10.0,416.43,120.96,295.47,January,Q1,2022,Winter
S01009,P0031,ST008,2022-07-03,6,93.38,10.0,560.28,213.0,347.28,July,Q3,2022,Summer
S01010,P0027,ST002,2021-09-19,11,93.57,0.0,1029.27,393.14,636.13,September,Q3,2021,Autumn
S01011,P0015,ST006,2022-01-29,11,47.46,20.0,522.06,258.39,263.67,January,Q1,2022,Winter
S01012,P0012,ST005,2022-05-08,9,56.25,0.0,506.25,181.89,324.36,May,Q2,2022,Spring
S01013,P0025,ST002,2021-08-24,3,80.92,0.0,242.76,86.52,156.24,August,Q3,2021,Summer
S01014,P0024,ST007,2021-09-24,5,95.32,5.0,476.6,183.4,293.2,September,Q3,2021,Autumn
S01015,P0008,ST004,2021-10-01,7,122.64,0.0,858.48,261.03,597.45,October,Q4,2021,Autumn
S01016,P0016,ST004,2022-01-21,2,103.55,10.0,207.1,64.76,142.34,January,Q1,2022,Winter
S01017,P0009,ST001,2022-06-21,11,19.78,5.0,217.58,89.65,127.93,June,Q2,2022,Summer
S01018,P0002,ST008,2022-03-23,11,112.19,5.0,1234.09,352.77,881.32,March,Q1,2022,Spring
S01019,P0033,ST003,2022-04-13,1,34.47,5.0,34.47,14.58,19.89,April,Q2,2022,Spring
S01020,P0031,ST001,2022-05-11,7,88.2,15.0,617.4,248.5,368.9,May,Q2,2022,Spring
S01021,P0021,ST008,2022-04-18,3,86.17,10.0,258.51,104.64,153.87,April,Q2,2022,Spring
S01022,P0028,ST003,2021-10-05,2,89.3,0.0,178.6,46.3,132.3,October,Q4,2021,Autumn
S01023,P0008,ST006,2022-04-16,7,122.64,0.0,858.48,261.03,597.45,April,Q2,2022,Spring
S01024,P0012,ST004,2021-12-19,7,45.0,20.0,315.0,141.47,173.53,December,Q4,2021,Winter
S01025,P0020,ST005,2022-03-20,3,25.37,0.0,76.11,32.13,43.98,March,Q1,2022,Spring
S01026,P0022,ST005,2022-07-26,9,46.72,15.0,420.48,123.93,296.55,July,Q3,2022,Summer
S01027,P0016,ST004,2021-11-11,4,109.31,5.0,437.24,129.52,307.72,November,Q4,2021,Autumn
S01028,P0024,ST005,2022-07-18,6,80.27,20.0,481.62,220.08,261.54,July,Q3,2022,Summer
S01029,P0025,ST003,2022-07-30,11,56.64,30.0,623.04,317.24,305.8,July,Q3,2022,Summer
S01030,P0028,ST003,2022-04-15,9,80.37,10.0,723.33,208.35,514.98,April,Q2,2022,Spring
S01031,P0007,ST006,2022-07-30,2,21.87,10.0,43.74,18.18,25.56,July,Q3,2022,Summer
S01032,P0002,ST008,2022-05-26,10,94.47,20.0,944.7,320.7,624.0,May,Q2,2022,Spring
S01033,P0028,ST007,2022-07-12,12,75.9,15.0,910.8,277.8,633.0,July,Q3,2022,Summer
S01034,P0024,ST005,2022-03-05,1,95.32,5.0,95.32,36.68,58.64,March,Q1,2022,Spring
S01035,P0027,ST001,2022-02-12,3,93.57,0.0,280.71,107.22,173.49,February,Q1,2022,Winter
S01036,P0009,ST001,2021-11-11,5,18.74,10.0,93.7,40.75,52.95,November,Q4,2021,Autumn
S01037,P0027,ST003,2021-12-25,11,93.57,0.0,1029.27,393.14,636.13,December,Q4,2021,Winter
S01038,P0006,ST001,2022-07-20,5,86.22,0.0,431.1,164.65,266.45,July,Q3,2022,Summer
S01039,P0025,ST001,2022-01-31,8,80.92,0.0,647.36,230.72,416.64,January,Q1,2022,Winter
S01040,P0022,ST004,2022-06-28,9,54.97,0.0,494.73,123.93,370.8,June,Q2,2022,Summer
S01041,P0014,ST005,2022-07-21,11,70.64,0.0,777.04,323.07,453.97,July,Q3,2022,Summer
S01042,P0031,ST007,2022-02-15,7,83.01,20.0,581.07,248.5,332.57,February,Q1,2022,Winter
S01043,P0011,ST006,2022-05-10,1,142.0,0.0,142.0,35.92,106.08,May,Q2,2022,Spring
S01044,P0025,ST005,2021-11-12,10,68.78,15.0,687.8,288.4,399.4,November,Q4,2021,Autumn
S01045,P0008,ST008,2021-11-24,11,110.38,10.0,1214.18,410.19,803.99,November,Q4,2021,Autumn
S01046,P0021,ST006,2022-05-29,9,86.17,10.0,775.53,313.92,461.61,May,Q2,2022,Spring
S01047,P0024,ST004,2021-11-08,5,100.34,0.0,501.7,183.4,318.3,November,Q4,2021,Autumn
S01048,P0014,ST002,2021-11-04,3,63.58,10.0,190.74,88.11,102.63,November,Q4,2021,Autumn
S01049,P0007,ST002,2022-02-10,1,24.3,0.0,24.3,9.09,15.21,February,Q1,2022,Winter
S01050,P0004,ST005,2021-10-06,3,85.0,5.0,255.0,82.35,172.65,October,Q4,2021,Autumn
S01051,P0030,ST005,2021-08-03,6,110.97,0.0,665.82,232.02,433.8,August,Q3,2021,Summer
S01052,P0029,ST003,2021-08-21,3,117.95,20.0,353.85,131.64,222.21,August,Q3,2021,Summer
S01053,P0032,ST001,2022-06-17,10,69.88,15.0,698.8,289.6,409.2,June,Q2,2022,Summer
S01054,P0013,ST005,2022-04-09,10,46.11,5.0,461.1,198.1,263.0,April,Q2,2022,Spring
S01055,P0026,ST002,2022-07-29,6,71.65,5.0,429.9,193.26,236.64,July,Q3,2022,Summer
S01056,P0017,ST003,2022-04-24,2,117.94,10.0,235.88,75.74,160.14,April,Q2,2022,Spring
S01057,P0013,ST003,2022-03-01,9,46.11,5.0,414.99,178.29,236.7,March,Q1,2022,Spring
S01058,P0025,ST002,2022-01-26,4,68.78,15.0,275.12,115.36,159.76,January,Q1,2022,Winter
S01059,P0007,ST006,2022-01-17,6,24.3,0.0,145.8,54.54,91.26,January,Q1,2022,Winter
S01060,P0014,ST008,2022-05-15,11,70.64,0.0,777.04,323.07,453.97,May,Q2,2022,Spring
S01061,P0031,ST006,2022-03-17,4,83.01,20.0,332.04,142.0,190.04,March,Q1,2022,Spring
S01062,P0031,ST004,2021-08-21,11,88.2,15.0,970.2,390.5,579.7,August,Q3,2021,Summer
S01063,P0009,ST007,2021-09-28,7,20.82,0.0,145.74,57.05,88.69,September,Q3,2021,Autumn
S01064,P0012,ST005,2021-08-13,9,47.81,15.0,430.29,181.89,248.4,August,Q3,2021,Summer
S01065,P0020,ST006,2022-04-21,9,25.37,0.0,228.33,96.39,131.94,April,Q2,2022,Spring
S01066,P0002,ST001,2021-12-30,11,118.09,0.0,1298.99,352.77,946.22,December,Q4,2021,Winter
S01067,P0015,ST002,2021-09-19,3,41.52,30.0,124.56,70.47,54.09,September,Q3,2021,Autumn
S01068,P0019,ST001,2022-06-17,2,38.58,0.0,77.16,27.02,50.14,June,Q2,2022,Summer
S01069,P0023,ST004,2022-07-17,7,107.81,15.0,754.67,246.61,508.06,July,Q3,2022,Summer
S01070,P0002,ST004,2022-05-03,12,100.38,15.0,1204.56,384.84,819.72,May,Q2,2022,Spring
S01071,P0015,ST007,2022-06-28,2,53.39,10.0,106.78,46.98,59.8,June,Q2,2022,Summer
S01072,P0029,ST003,2021-08-13,8,132.7,10.0,1061.6,351.04,710.56,August,Q3,2021,Summer
S01073,P0019,ST001,2021-09-14,2,38.58,0.0,77.16,27.02,50.14,September,Q3,2021,Autumn
S01074,P0009,ST005,2022-05-13,2,19.78,5.0,39.56,16.3,23.26,May,Q2,2022,Spring
S01075,P0016,ST004,2021-12-11,7,115.06,0.0,805.42,226.66,578.76,December,Q4,2021,Winter
S01076,P0019,ST007,2022-03-10,6,38.58,0.0,231.48,81.06,150.42,March,Q1,2022,Spring
S01077,P0020,ST002,2022-05-01,1,24.1,5.0,24.1,10.71,13.39,May,Q2,2022,Spring
S01078,P0029,ST002,2022-05-27,1,132.7,10.0,132.7,43.88,88.82,May,Q2,2022,Spring
S01079,P0011,ST002,2022-01-31,9,142.0,0.0,1278.0,323.28,954.72,January,Q1,2022,Winter
S01080,P0026,ST005,2022-06-07,2,75.42,0.0,150.84,64.42,86.42,June,Q2,2022,Summer
S01081,P0014,ST008,2022-02-12,7,60.04,15.0,420.28,205.59,214.69,February,Q1,2022,Winter
S01082,P0004,ST001,2022-03-31,3,85.0,5.0,255.0,82.35,172.65,March,Q1,2022,Spring
S01083,P0022,ST003,2022-02-17,9,54.97,0.0,494.73,123.93,370.8,February,Q1,2022,Winter
S01084,P0018,ST003,2021-12-31,11,43.7,15.0,480.7,147.84,332.86,December,Q4,2021,Winter
S01085,P0010,ST006,2021-08-06,9,77.25,15.0,695.25,252.81,442.44,August,Q3,2021,Summer
S01086,P0007,ST003,2021-10-03,1,24.3,0.0,24.3,9.09,15.21,October,Q4,2021,Autumn
S01087,P0010,ST007,2022-05-03,9,72.7,20.0,654.3,252.81,401.49,May,Q2,2022,Spring
S01088,P0022,ST005,2021-11-16,12,49.47,10.0,593.64,165.24,428.4,November,Q4,2021,Autumn
S01089,P0015,ST006,2021-11-17,7,47.46,20.0,332.22,164.43,167.79,November,Q4,2021,Autumn
S01090,P0026,ST003,2021-10-22,3,75.42,0.0,226.26,96.63,129.63,October,Q4,2021,Autumn
S01091,P0024,ST005,2021-11-08,2,100.34,0.0,200.68,73.36,127.32,November,Q4,2021,Autumn
S01092,P0031,ST001,2022-05-09,8,98.57,5.0,788.56,284.0,504.56,May,Q2,2022,Spring
S01093,P0009,ST002,2021-12-27,11,20.82,0.0,229.02,89.65,139.37,December,Q4,2021,Winter
S01094,P0024,ST002,2021-11-10,12,95.32,5.0,1143.84,440.16,703.68,November,Q4,2021,Autumn
S01095,P0016,ST006,2022-01-30,3,103.55,10.0,310.65,97.14,213.51,January,Q1,2022,Winter
S01096,P0021,ST004,2021-09-21,5,90.95,5.0,454.75,174.4,280.35,September,Q3,2021,Autumn
S01097,P0028,ST004,2022-01-10,8,89.3,0.0,714.4,185.2,529.2,January,Q1,2022,Winter
S01098,P0022,ST005,2022-07-22,10,54.97,0.0,549.7,137.7,412.0,July,Q3,2022,Summer
S01099,P0012,ST006,2022-01-09,7,56.25,0.0,393.75,141.47,252.28,January,Q1,2022,Winter
S01100,P0023,ST006,2021-12-05,4,114.15,10.0,456.6,140.92,315.68,December,Q4,2021,Winter
S01101,P0023,ST007,2021-12-20,6,126.83,0.0,760.98,211.38,549.6,December,Q4,2021,Winter
S01102,P0016,ST006,2022-04-03,8,115.06,0.0,920.48,259.04,661.44,April,Q2,2022,Spring
S01103,P0022,ST005,2022-04-07,9,54.97,0.0,494.73,123.93,370.8,April,Q2,2022,Spring
S01104,P0013,ST002,2021-12-22,3,41.26,15.0,123.78,59.43,64.35,December,Q4,2021,Winter
S01105,P0013,ST004,2021-12-13,12,41.26,15.0,495.12,237.72,257.4,December,Q4,2021,Winter
S01106,P0019,ST002,2021-09-08,1,32.79,15.0,32.79,13.51,19.28,September,Q3,2021,Autumn
S01107,P0002,ST001,2022-05-25,10,118.09,0.0,1180.9,320.7,860.2,May,Q2,2022,Spring
S01108,P0015,ST004,2021-08-19,9,59.32,0.0,533.88,211.41,322.47,August,Q3,2021,Summer
S01109,P0029,ST008,2022-07-01,3,147.44,0.0,442.32,131.64,310.68,July,Q3,2022,Summer
S01110,P0028,ST004,2022-05-29,12,75.9,15.0,910.8,277.8,633.0,May,Q2,2022,Spring
S01111,P0007,ST003,2022-03-26,9,23.08,5.0,207.72,81.81,125.91,March,Q1,2022,Spring
S01112,P0012,ST007,2022-02-03,9,56.25,0.0,506.25,181.89,324.36,February,Q1,2022,Winter
S01113,P0011,ST004,2022-06-11,11,142.0,0.0,1562.0,395.12,1166.88,June,Q2,2022,Summer
S01114,P0001,ST003,2022-03-17,3,15.19,0.0,45.57,18.0,27.57,March,Q1,2022,Spring
S01115,P0015,ST003,2022-04-05,6,59.32,0.0,355.92,140.94,214.98,April,Q2,2022,Spring
S01116,P0001,ST008,2021-11-27,2,15.19,0.0,30.38,12.0,18.38,November,Q4,2021,Autumn
S01117,P0027,ST004,2021-08-22,11,93.57,0.0,1029.27,393.14,636.13,August,Q3,2021,Summer
S01118,P0004,ST006,2022-02-15,8,71.58,20.0,572.64,219.6,353.04,February,Q1,2022,Winter
S01119,P0022,ST001,2021-08-21,11,54.97,0.0,604.67,151.47,453.2,August,Q3,2021,Summer
S01120,P0032,ST005,2021-12-13,10,78.1,5.0,781.0,289.6,491.4,December,Q4,2021,Winter
S01121,P0004,ST003,2022-02-09,11,89.47,0.0,984.17,301.95,682.22,February,Q1,2022,Winter
S01122,P0019,ST002,2022-04-22,5,38.58,0.0,192.9,67.55,125.35,April,Q2,2022,Spring
S01123,P0024,ST004,2022-04-22,7,100.34,0.0,702.38,256.76,445.62,April,Q2,2022,Spring
S01124,P0022,ST006,2022-04-07,8,46.72,15.0,373.76,110.16,263.6,April,Q2,2022,Spring
S01125,P0013,ST001,2022-04-14,3,48.54,0.0,145.62,59.43,86.19,April,Q2,2022,Spring
S01126,P0032,ST004,2021-09-09,9,78.1,5.0,702.9,260.64,442.26,September,Q3,2021,Autumn
S01127,P0030,ST004,2021-10-16,3,110.97,0.0,332.91,116.01,216.9,October,Q4,2021,Autumn
S01128,P0015,ST002,2022-07-05,4,59.32,0.0,237.28,93.96,143.32,July,Q3,2022,Summer
S01129,P0022,ST006,2021-09-28,8,49.47,10.0,395.76,110.16,285.6,September,Q3,2021,Autumn
S01130,P0008,ST008,2021-11-16,10,122.64,0.0,1226.4,372.9,853.5,November,Q4,2021,Autumn
S01131,P0012,ST007,2021-08-12,4,56.25,0.0,225.0,80.84,144.16,August,Q3,2021,Summer
S01132,P0023,ST003,2021-10-08,11,120.49,5.0,1325.39,387.53,937.86,October,Q4,2021,Autumn
S01133,P0022,ST003,2021-08-29,3,54.97,0.0,164.91,41.31,123.6,August,Q3,2021,Summer
S01134,P0015,ST003,2022-04-22,7,56.35,5.0,394.45,164.43,230.02,April,Q2,2022,Spring
S01135,P0001,ST001,2022-07-05,5,12.15,20.0,60.75,30.0,30.75,July,Q3,2022,Summer
S01136,P0008,ST004,2022-03-18,10,85.85,30.0,858.5,372.9,485.6,March,Q1,2022,Spring
S01137,P0029,ST008,2021-10-27,4,125.32,15.0,501.28,175.52,325.76,October,Q4,2021,Autumn
S01138,P0014,ST003,2022-05-26,3,67.11,5.0,201.33,88.11,113.22,May,Q2,2022,Spring
S01139,P0003,ST005,2021-10-25,12,13.09,10.0,157.08,75.24,81.84,October,Q4,2021,Autumn
S01140,P0014,ST008,2022-06-02,10,70.64,0.0,706.4,293.7,412.7,June,Q2,2022,Summer
S01141,P0010,ST007,2022-02-14,3,90.88,0.0,272.64,84.27,188.37,February,Q1,2022,Winter
S01142,P0018,ST004,2022-04-25,9,46.27,10.0,416.43,120.96,295.47,April,Q2,2022,Spring
S01143,P0019,ST003,2022-06-07,2,38.58,0.0,77.16,27.02,50.14,June,Q2,2022,Summer
S01144,P0005,ST001,2022-04-30,9,37.45,10.0,337.05,124.38,212.67,April,Q2,2022,Spring
S01145,P0022,ST002,2022-04-04,11,54.97,0.0,604.67,151.47,453.2,April,Q2,2022,Spring
S01146,P0007,ST001,2022-07-14,11,24.3,0.0,267.3,99.99,167.31,July,Q3,2022,Summer
S01147,P0003,ST007,2022-02-06,1,13.09,10.0,13.09,6.27,6.82,February,Q1,2022,Winter
S01148,P0007,ST007,2021-11-26,8,21.87,10.0,174.96,72.72,102.24,November,Q4,2021,Autumn
S01149,P0005,ST007,2022-01-27,10,35.37,15.0,353.7,138.2,215.5,January,Q1,2022,Winter
S01150,P0005,ST002,2022-03-06,3,41.61,0.0,124.83,41.46,83.37,March,Q1,2022,Spring
S01151,P0031,ST004,2021-09-12,5,98.57,5.0,492.85,177.5,315.35,September,Q3,2021,Autumn
S01152,P0021,ST007,2021-12-10,4,95.74,0.0,382.96,139.52,243.44,December,Q4,2021,Winter
S01153,P0006,ST001,2022-05-23,9,86.22,0.0,775.98,296.37,479.61,May,Q2,2022,Spring
S01154,P0011,ST001,2022-02-09,11,142.0,0.0,1562.0,395.12,1166.88,February,Q1,2022,Winter
S01155,P0021,ST006,2022-02-26,6,95.74,0.0,574.44,209.28,365.16,February,Q1,2022,Winter
S01156,P0001,ST007,2022-06-30,10,15.19,0.0,151.9,60.0,91.9,June,Q2,2022,Summer
S01157,P0004,ST007,2022-05-17,6,85.0,5.0,510.0,164.7,345.3,May,Q2,2022,Spring
S01158,P0028,ST007,2021-11-13,7,84.84,5.0,593.88,162.05,431.83,November,Q4,2021,Autumn
S01159,P0019,ST008,2021-10-31,6,36.65,5.0,219.9,81.06,138.84,October,Q4,2021,Autumn
S01160,P0023,ST008,2021-12-08,5,120.49,5.0,602.45,176.15,426.3,December,Q4,2021,Winter
S01161,P0012,ST007,2021-10-10,11,56.25,0.0,618.75,222.31,396.44,October,Q4,2021,Autumn
S01162,P0008,ST004,2022-03-17,12,98.11,20.0,1177.32,447.48,729.84,March,Q1,2022,Spring
S01163,P0033,ST002,2021-11-18,9,36.28,0.0,326.52,131.22,195.3,November,Q4,2021,Autumn
S01164,P0012,ST006,2022-05-09,10,50.62,10.0,506.2,202.1,304.1,May,Q2,2022,Spring
S01165,P0027,ST001,2021-10-22,7,74.86,20.0,524.02,250.18,273.84,October,Q4,2021,Autumn
S01166,P0017,ST001,2021-09-16,3,131.04,0.0,393.12,113.61,279.51,September,Q3,2021,Autumn
S01167,P0006,ST007,2021-09-15,2,86.22,0.0,172.44,65.86,106.58,September,Q3,2021,Autumn
S01168,P0023,ST006,2021-09-10,10,126.83,0.0,1268.3,352.3,916.0,September,Q3,2021,Autumn
S01169,P0030,ST007,2022-02-22,10,99.87,10.0,998.7,386.7,612.0,February,Q1,2022,Winter
S01170,P0014,ST005,2022-07-31,10,70.64,0.0,706.4,293.7,412.7,July,Q3,2022,Summer
S01171,P0016,ST003,2022-06-24,8,115.06,0.0,920.48,259.04,661.44,June,Q2,2022,Summer
S01172,P0004,ST004,2022-07-03,9,89.47,0.0,805.23,247.05,558.18,July,Q3,2022,Summer
S01173,P0032,ST001,2022-06-03,9,78.1,5.0,702.9,260.64,442.26,June,Q2,2022,Summer
S01174,P0032,ST004,2022-06-11,3,73.99,10.0,221.97,86.88,135.09,June,Q2,2022,Summer
S01175,P0018,ST006,2021-12-01,11,51.41,0.0,565.51,147.84,417.67,December,Q4,2021,Winter
S01176,P0031,ST003,2021-09-14,5,93.38,10.0,466.9,177.5,289.4,September,Q3,2021,Autumn
S01177,P0032,ST006,2022-07-09,7,82.21,0.0,575.47,202.72,372.75,July,Q3,2022,Summer
S01178,P0002,ST004,2022-04-23,1,106.28,10.0,106.28,32.07,74.21,April,Q2,2022,Spring
S01179,P0006,ST002,2021-09-16,9,86.22,0.0,775.98,296.37,479.61,September,Q3,2021,Autumn
S01180,P0002,ST006,2022-01-25,5,118.09,0.0,590.45,160.35,430.1,January,Q1,2022,Winter
S01181,P0020,ST004,2022-03-21,7,24.1,5.0,168.7,74.97,93.73,March,Q1,2022,Spring
S01182,P0026,ST005,2021-10-29,7,71.65,5.0,501.55,225.47,276.08,October,Q4,2021,Autumn
S01183,P0015,ST002,2022-04-15,5,59.32,0.0,296.6,117.45,179.15,April,Q2,2022,Spring
S01184,P0016,ST002,2022-04-20,5,97.8,15.0,489.0,161.9,327.1,April,Q2,2022,Spring
S01185,P0012,ST005,2022-07-22,8,45.0,20.0,360.0,161.68,198.32,July,Q3,2022,Summer
S01186,P0006,ST008,2021-12-03,6,68.98,20.0,413.88,197.58,216.3,December,Q4,2021,Winter
S01187,P0005,ST008,2022-07-15,8,35.37,15.0,282.96,110.56,172.4,July,Q3,2022,Summer
S01188,P0002,ST001,2022-04-04,2,118.09,0.0,236.18,64.14,172.04,April,Q2,2022,Spring
S01189,P0012,ST007,2022-06-21,4,50.62,10.0,202.48,80.84,121.64,June,Q2,2022,Summer
S01190,P0008,ST004,2022-01-09,7,98.11,20.0,686.77,261.03,425.74,January,Q1,2022,Winter
S01191,P0027,ST001,2022-07-25,5,93.57,0.0,467.85,178.7,289.15,July,Q3,2022,Summer
S01192,P0025,ST002,2022-02-21,11,72.83,10.0,801.13,317.24,483.89,February,Q1,2022,Winter
S01193,P0033,ST006,2021-09-08,9,29.02,20.0,261.18,131.22,129.96,September,Q3,2021,Autumn
S01194,P0007,ST008,2022-01-08,6,24.3,0.0,145.8,54.54,91.26,January,Q1,2022,Winter
S01195,P0011,ST005,2021-11-02,12,127.8,10.0,1533.6,431.04,1102.56,November,Q4,2021,Autumn
S01196,P0014,ST004,2022-04-13,12,70.64,0.0,847.68,352.44,495.24,April,Q2,2022,Spring
S01197,P0014,ST004,2021-12-14,4,70.64,0.0,282.56,117.48,165.08,December,Q4,2021,Winter
S01198,P0013,ST004,2022-06-13,6,48.54,0.0,291.24,118.86,172.38,June,Q2,2022,Summer
S01199,P0005,ST002,2021-10-01,2,37.45,10.0,74.9,27.64,47.26,October,Q4,2021,Autumn
S01200,P0017,ST008,2022-06-11,1,117.94,10.0,117.94,37.87,80.07,June,Q2,2022,Summer
S01201,P0032,ST001,2022-04-04,6,78.1,5.0,468.6,173.76,294.84,April,Q2,2022,Spring
S01202,P0012,ST008,2022-05-22,5,56.25,0.0,281.25,101.05,180.2,May,Q2,2022,Spring
S01203,P0021,ST005,2022-02-20,4,86.17,10.0,344.68,139.52,205.16,February,Q1,2022,Winter
S01204,P0007,ST003,2021-08-28,9,21.87,10.0,196.83,81.81,115.02,August,Q3,2021,Summer
S01205,P0029,ST008,2022-05-04,1,140.07,5.0,140.07,43.88,96.19,May,Q2,2022,Spring
S01206,P0008,ST007,2022-07-18,3,122.64,0.0,367.92,111.87,256.05,July,Q3,2022,Summer
S01207,P0033,ST002,2022-07-24,9,36.28,0.0,326.52,131.22,195.3,July,Q3,2022,Summer
S01208,P0028,ST001,2021-08-07,11,89.3,0.0,982.3,254.65,727.65,August,Q3,2021,Summer
S01209,P0014,ST002,2022-01-14,6,67.11,5.0,402.66,176.22,226.44,January,Q1,2022,Winter
S01210,P0005,ST005,2021-11-04,9,41.61,0.0,374.49,124.38,250.11,November,Q4,2021,Autumn
S01211,P0004,ST005,2022-03-30,10,89.47,0.0,894.7,274.5,620.2,March,Q1,2022,Spring
S01212,P0008,ST003,2022-04-13,7,122.64,0.0,858.48,261.03,597.45,April,Q2,2022,Spring
S01213,P0029,ST006,2022-02-03,7,147.44,0.0,1032.08,307.16,724.92,February,Q1,2022,Winter
S01214,P0025,ST003,2022-05-20,3,56.64,30.0,169.92,86.52,83.4,May,Q2,2022,Spring
S01215,P0004,ST004,2021-09-21,12,89.47,0.0,1073.64,329.4,744.24,September,Q3,2021,Autumn
S01216,P0001,ST004,2022-05-12,7,12.91,15.0,90.37,42.0,48.37,May,Q2,2022,Spring
S01217,P0025,ST004,2021-10-14,12,80.92,0.0,971.04,346.08,624.96,October,Q4,2021,Autumn
S01218,P0005,ST001,2021-10-30,7,41.61,0.0,291.27,96.74,194.53,October,Q4,2021,Autumn
